Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,is_canceled,timestamp
14441,City Hotel,7,2,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,139.0,0,1,0,0.24550231259985988,0,2016-09-10
14442,City Hotel,68,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,145.8,0,1,0,0.21535470243897245,0,2016-09-10
14443,City Hotel,14,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,118.0,0,1,1,0.7834018320031092,0,2016-09-10
14444,City Hotel,47,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,125.1,0,1,0,0.38417654614140584,0,2016-09-10
14445,City Hotel,12,1,0,1,0.0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,295.0,UNK,0,Transient-Party,85.0,0,1,0,0.33166564656222414,0,2016-09-10
14446,City Hotel,21,2,0,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,98.0,1,2,0,0.024887176398344243,0,2016-09-10
14447,City Hotel,28,1,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,139.0,0,1,0,0.38417654614140584,0,2016-09-10
14448,City Hotel,24,1,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9.0,UNK,0,Transient,0.0,0,1,0,0.37525069207395045,0,2016-09-10
14449,City Hotel,4,1,0,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,149.0,0,1,0,0.38417654614140584,0,2016-09-10
14450,City Hotel,53,1,0,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,94.32,0,0,0,0.48817986698832,0,2016-09-10
14451,City Hotel,17,2,0,2,0.0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,93.5,0,2,0,0.3131473284791506,0,2016-09-10
14452,City Hotel,22,1,0,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,89.0,0,1,0,0.060594694622917424,0,2016-09-10
14453,City Hotel,17,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,74.1,0,1,0,0.10029861897347793,0,2016-09-10
14454,City Hotel,15,2,0,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,109.0,0,1,0,0.060594694622917424,0,2016-09-10
14455,City Hotel,34,2,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,125.1,0,2,0,0.4886091396328768,0,2016-09-10
14456,City Hotel,20,2,0,2,0.0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,2,1,0.6813025584039656,0,2016-09-10
14457,City Hotel,23,2,0,2,0.0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,2,1,0.6813025584039656,0,2016-09-10
14458,City Hotel,16,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,1,1,0.7853811316969476,0,2016-09-10
14459,City Hotel,19,2,0,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,UNK,0,Transient,87.2,0,0,0,0.14566063619367345,0,2016-09-10
14460,City Hotel,24,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,142.0,1,1,0,0.03818864298658096,0,2016-09-10
14461,City Hotel,48,2,0,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,UNK,0,Transient,85.5,0,0,0,0.1368941242777509,0,2016-09-10
14462,City Hotel,27,2,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,110.0,0,2,0,0.24550231259985988,0,2016-09-10
14463,City Hotel,25,2,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,110.0,0,1,1,0.576732191099843,0,2016-09-10
14464,City Hotel,2,1,0,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,175.0,0,1,1,0.7907583436891177,0,2016-09-10
14465,City Hotel,113,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,129.6,0,1,0,0.04974769451118404,0,2016-09-10
14466,City Hotel,24,2,0,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,71.69,0,1,0,0.04855548357878782,0,2016-09-10
14467,City Hotel,0,2,0,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,155.0,0,1,0,0.2770637116207523,0,2016-09-10
14468,City Hotel,8,1,0,1,0.0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,UNK,0,Transient,129.0,0,0,1,0.8301245232708171,0,2016-09-10
14469,City Hotel,20,1,0,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,0,0,0.26970034766898987,0,2016-09-10
14470,City Hotel,0,2,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,B,0,No Deposit,UNK,UNK,0,Transient,144.0,0,0,0,0.3586402080525834,0,2016-09-10
14471,City Hotel,30,1,0,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,UNK,0,Transient,149.4,0,1,0,0.26579223814332614,0,2016-09-10
14472,City Hotel,0,1,0,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,152.0,UNK,0,Transient,85.03,0,0,0,0.18470123735639002,0,2016-09-10
14473,City Hotel,18,1,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,2,0,0.3298132827942513,0,2016-09-10
14474,City Hotel,9,1,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,UNK,UNK,0,Transient,0.0,0,2,1,0.6910155426545034,0,2016-09-10
14475,City Hotel,71,1,0,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,UNK,0,Transient,168.3,0,0,0,0.35913398754071624,0,2016-09-10
14476,City Hotel,12,1,0,1,0.0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,295.0,UNK,0,Transient-Party,85.0,0,1,0,0.33166564656222414,0,2016-09-10
14477,City Hotel,12,1,0,1,0.0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,295.0,UNK,0,Transient-Party,85.0,0,1,0,0.33166564656222414,0,2016-09-10
14478,City Hotel,12,1,0,1,0.0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,295.0,UNK,0,Transient-Party,85.0,0,1,0,0.33166564656222414,0,2016-09-10
14479,City Hotel,14,1,0,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,2,0,0.4886091396328768,0,2016-09-10
14480,City Hotel,3,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,155.0,0,3,0,0.29115562069179374,0,2016-09-10
14481,City Hotel,55,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,89.0,UNK,0,Transient,106.24,0,0,0,0.42177409001953886,0,2016-09-10
14482,City Hotel,36,2,3,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,D,D,0,No Deposit,UNK,186.0,0,Transient,110.0,0,0,0,0.3098171090707084,0,2016-09-10
14483,City Hotel,2,1,0,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,145.0,0,1,0,0.4183129223934452,0,2016-09-10
14484,Resort Hotel,13,2,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,UNK,0,Transient,99.0,0,0,1,0.6377432736894469,0,2016-09-10
14485,Resort Hotel,34,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,141.0,1,3,0,0.007890352205402894,0,2016-09-10
14486,City Hotel,18,2,1,2,0.0,0,HB,MAR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,137.57,0,1,0,0.041268822327470034,0,2016-09-10
14487,City Hotel,16,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,95.0,0,0,0,0.11961480707088896,0,2016-09-10
14488,Resort Hotel,311,1,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,UNK,0,Transient,120.0,1,0,0,0.01167634251842291,0,2016-09-10
14489,City Hotel,120,2,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,7.0,UNK,0,Transient,129.81,0,1,0,0.0696905666821796,0,2016-09-10
14490,Resort Hotel,297,4,7,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,UNK,0,Transient,66.8,0,2,0,0.025667324114450732,0,2016-09-10
14491,Resort Hotel,297,4,7,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,UNK,0,Transient,64.8,0,3,0,0.025667324114450732,0,2016-09-10
14492,City Hotel,14,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,149.67,1,2,0,0.02021562871972051,0,2016-09-10
14493,City Hotel,18,2,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,119.58,0,0,0,0.15012497656898385,0,2016-09-10
14494,City Hotel,7,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,UNK,0,Transient,144.14,0,1,1,0.6800367952049445,1,2016-09-10
14495,City Hotel,62,2,0,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,152.1,0,1,0,0.24550231259985988,0,2016-09-10
14496,City Hotel,11,2,1,2,0.0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,95.0,0,0,0,0.07556613146575267,0,2016-09-10
14497,Resort Hotel,4,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,UNK,UNK,0,Transient,98.1,1,0,0,0.0435426308247644,0,2016-09-11
14498,Resort Hotel,1,1,0,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,G,G,0,No Deposit,UNK,UNK,0,Transient,215.0,0,0,0,0.3740243066405942,0,2016-09-11
14499,Resort Hotel,422,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,2.0,UNK,0,Contract,62.9,0,1,0,0.006928941101502688,0,2016-09-11
14500,Resort Hotel,63,1,1,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,348.0,UNK,0,Transient,119.0,0,1,0,0.04991285778199752,0,2016-09-11
14501,Resort Hotel,4,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,UNK,0,Transient,127.0,1,2,0,0.0546062656347385,0,2016-09-11
14502,Resort Hotel,3,1,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,135.0,0,0,1,0.7254924257660832,0,2016-09-11
14503,Resort Hotel,31,1,1,2,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,F,1,No Deposit,UNK,UNK,0,Transient,0.0,0,1,1,0.5437782689454083,0,2016-09-11
14504,City Hotel,32,1,4,0,2.0,0,BB,SAU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient,124.25,0,0,1,0.8865318248484404,1,2016-09-11
14505,Resort Hotel,30,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,153.0,1,1,0,0.015737344758020282,0,2016-09-11
14506,Resort Hotel,19,1,3,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,UNK,0,Transient,201.0,0,1,0,0.2164541286489936,0,2016-09-11
14507,City Hotel,33,1,4,2,0.0,0,BB,SAU,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,UNK,0,Transient,124.25,0,0,1,0.8229589428796891,1,2016-09-11
14508,Resort Hotel,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,119.0,0,1,1,0.6282026058566264,0,2016-09-11
14509,Resort Hotel,53,1,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,UNK,0,Transient,122.43,0,1,0,0.041674487633193015,0,2016-09-11
14510,City Hotel,12,5,13,2,0.0,1,BB,AGO,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,294.0,UNK,0,Transient,110.0,0,2,1,0.7073188587121825,0,2016-09-11
14511,Resort Hotel,32,1,1,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,131.0,0,0,1,0.5828924701233161,0,2016-09-11
14512,Resort Hotel,32,1,1,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,131.0,0,0,1,0.5828924701233161,0,2016-09-11
14513,City Hotel,3,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,UNK,40.0,0,Transient,67.0,0,1,1,0.6508099976977222,1,2016-09-11
14514,Resort Hotel,6,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,A,A,0,No Deposit,UNK,269.0,0,Transient,65.0,0,0,1,0.5838382067440859,0,2016-09-11
14515,Resort Hotel,245,1,0,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251.0,UNK,0,Transient-Party,86.0,0,1,0,0.04423164837355249,0,2016-09-11
14516,Resort Hotel,245,1,0,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251.0,UNK,0,Transient-Party,86.0,0,1,0,0.04423164837355249,0,2016-09-11
14517,Resort Hotel,326,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,UNK,0,Transient,53.54,0,0,0,0.030477910611203984,0,2016-09-11
14518,City Hotel,277,1,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,100.3,0,0,0,0.089862711677002,0,2016-09-11
14519,Resort Hotel,29,1,3,2,0.0,0,BB,UNK,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,UNK,0,Transient,208.0,1,1,0,0.014626351115146647,0,2016-09-11
14520,Resort Hotel,234,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,UNK,0,Contract,51.85,0,0,0,0.006213752133160535,0,2016-09-11
14521,Resort Hotel,12,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,UNK,0,Transient,199.0,0,0,0,0.07574909905234194,0,2016-09-11
14522,Resort Hotel,244,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,89.1,0,1,0,0.29064413925878935,0,2016-09-11
14523,City Hotel,0,1,0,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,UNK,0,Transient,160.0,0,0,0,0.12367798040443259,1,2016-09-11
14524,City Hotel,0,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,140.0,0,0,1,0.7333907050093748,1,2016-09-11
14525,Resort Hotel,115,1,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,125.97,0,2,0,0.06334105088620907,0,2016-09-11
14526,Resort Hotel,71,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,UNK,0,Transient,167.0,1,1,0,0.009515095808617622,0,2016-09-11
14527,Resort Hotel,71,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,121.33,1,1,0,0.03674778759068229,0,2016-09-11
14528,Resort Hotel,36,1,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,151.0,1,1,0,0.008240230469084817,0,2016-09-11
14529,Resort Hotel,28,1,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,175.0,1,1,0,0.03286636935504697,0,2016-09-11
14530,Resort Hotel,28,1,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,161.0,0,1,0,0.4906556712922652,0,2016-09-11
14531,Resort Hotel,20,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,4,A,E,0,No Deposit,UNK,82.0,0,Transient,126.0,0,0,1,0.6930278482945085,0,2016-09-11
14532,Resort Hotel,28,1,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,115.2,1,0,0,0.007435597401491255,0,2016-09-11
14533,Resort Hotel,26,1,2,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,146.1,0,0,1,0.6642399530968759,0,2016-09-11
14534,Resort Hotel,32,1,1,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,131.0,0,0,1,0.5828924701233161,0,2016-09-11
14535,Resort Hotel,32,1,1,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,143.0,0,0,1,0.5828924701233161,0,2016-09-11
14536,City Hotel,194,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient-Party,101.4,0,1,0,0.19491740313347558,0,2016-09-11
14537,City Hotel,3,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,3,44,A,A,0,No Deposit,UNK,40.0,0,Transient,67.0,0,0,1,0.6339865019176639,1,2016-09-11
14538,City Hotel,24,1,0,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,108.0,0,1,1,0.6595771444163695,0,2016-09-11
14539,City Hotel,5,1,0,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient-Party,139.0,0,0,0,0.252930624073901,0,2016-09-11
14540,City Hotel,6,1,0,1,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,129.0,0,2,0,0.2177487463741281,0,2016-09-11
14541,City Hotel,6,1,0,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,138.0,1,3,0,0.0212563278333524,0,2016-09-11
14542,City Hotel,13,1,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,134.0,0,1,0,0.3708794444732115,0,2016-09-11
14543,City Hotel,18,1,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,0,1,0.7237208327576369,0,2016-09-11
14544,City Hotel,18,1,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,0,1,0.7237208327576369,0,2016-09-11
14545,City Hotel,18,1,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,0,1,0.7237208327576369,0,2016-09-11
14546,City Hotel,19,1,0,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,0,0,0.48014357768271476,0,2016-09-11
14547,City Hotel,19,1,0,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,0,0,0.48014357768271476,0,2016-09-11
14548,City Hotel,22,1,0,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,2,0,0.24550231259985988,0,2016-09-11
14549,City Hotel,4,1,0,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,110.11,0,1,0,0.13813037187749747,0,2016-09-11
14550,City Hotel,39,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,135.9,0,2,0,0.24550231259985988,0,2016-09-11
14551,City Hotel,13,1,0,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,UNK,0,Transient,95.38,0,1,0,0.0840314902842683,0,2016-09-11
14552,City Hotel,4,1,0,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,110.11,0,1,0,0.12779041934291208,0,2016-09-11
14553,City Hotel,3,1,0,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,145.0,0,2,0,0.3897358483664193,0,2016-09-11
14554,City Hotel,19,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,UNK,51.0,0,Transient,68.5,0,0,0,0.4245908469382647,0,2016-09-11
14555,City Hotel,24,1,0,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,108.0,0,1,1,0.6595771444163695,0,2016-09-11
14556,City Hotel,10,1,0,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,87.01,0,1,0,0.11311444933517895,0,2016-09-11
14557,City Hotel,24,1,0,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,108.0,0,1,1,0.6595771444163695,0,2016-09-11
14558,City Hotel,21,1,0,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.0,0,2,0,0.2177487463741281,0,2016-09-11
14559,City Hotel,3,1,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,D,D,0,No Deposit,UNK,174.0,0,Transient,110.0,0,0,0,0.2469752644811228,0,2016-09-11
14560,City Hotel,6,1,1,3,0.0,0,BB,EST,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,169.93,0,1,0,0.10881023540036087,0,2016-09-11
14561,City Hotel,3,1,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,UNK,0,Transient,167.13,0,2,0,0.12228958701213595,0,2016-09-11
14562,City Hotel,30,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,159.0,UNK,0,Transient,137.52,0,0,0,0.1855754219714954,0,2016-09-11
14563,City Hotel,0,1,1,2,0.0,0,BB,AUT,Direct,Direct,0,0,0,A,C,1,No Deposit,UNK,UNK,0,Transient,160.0,0,0,0,0.19469867824661108,0,2016-09-11
14564,City Hotel,45,1,1,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,81.0,0,0,0,0.06617596941928124,0,2016-09-11
14565,City Hotel,204,1,1,3,0.0,0,BB,MEX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,168.3,0,2,1,0.5331779901922178,0,2016-09-11
14566,City Hotel,179,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient,80.75,0,0,0,0.0633323496525607,0,2016-09-11
14567,City Hotel,196,2,5,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient,105.4,0,0,0,0.0633323496525607,0,2016-09-11
14568,City Hotel,72,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,149.4,0,0,0,0.29990743364018546,0,2016-09-11
14569,City Hotel,137,1,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,UNK,0,Transient,89.75,0,0,0,0.06769128143915518,0,2016-09-11
14570,City Hotel,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,170.0,0,2,0,0.3708794444732115,0,2016-09-11
14571,City Hotel,63,1,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,125.1,0,2,0,0.38417654614140584,0,2016-09-11
14572,City Hotel,8,1,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,8.0,UNK,0,Transient,187.55,0,1,1,0.8116057844508415,0,2016-09-11
14573,City Hotel,17,1,1,1,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7.0,UNK,0,Transient,114.73,0,1,0,0.20913461964198965,0,2016-09-11
14574,City Hotel,13,1,0,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,120.0,0,0,0,0.15012497656898385,0,2016-09-11
14575,City Hotel,5,1,0,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,UNK,0,Transient,121.63,0,2,0,0.20402849288592015,0,2016-09-11
